starttime	seconds	ctime	dtime	ttime	wait
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:26 2015	1438886486	4	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	4	1	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	1	5	0
Thu Aug 06 21:41:23 2015	1438886483	5	0	5	0
Thu Aug 06 21:41:22 2015	1438886482	4	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	1	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	0	5	0
Thu Aug 06 21:41:24 2015	1438886484	5	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	4	1	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	0	5	0
Thu Aug 06 21:41:17 2015	1438886477	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	4	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	4	1	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:22 2015	1438886482	4	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	3	2	5	0
Thu Aug 06 21:41:13 2015	1438886473	4	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:15 2015	1438886475	4	1	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	4	1	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	4	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	1	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	1	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	1	5	0
Thu Aug 06 21:41:18 2015	1438886478	4	1	5	0
Thu Aug 06 21:41:18 2015	1438886478	4	1	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:08 2015	1438886468	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	4	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:22 2015	1438886482	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	1	5	0
Thu Aug 06 21:41:22 2015	1438886482	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	4	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	4	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	4	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	4	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	1	5	0
Thu Aug 06 21:41:08 2015	1438886468	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:20 2015	1438886480	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	4	1	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:20 2015	1438886480	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:26 2015	1438886486	5	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	4	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	1	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	1	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	4	1	5	0
Thu Aug 06 21:41:24 2015	1438886484	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	4	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:20 2015	1438886480	4	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:26 2015	1438886486	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	4	1	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:26 2015	1438886486	5	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	4	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:23 2015	1438886483	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	4	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:08 2015	1438886468	5	0	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:07 2015	1438886467	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:20 2015	1438886480	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	4	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	1	5	0
Thu Aug 06 21:41:08 2015	1438886468	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	1	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	0	5	0
Thu Aug 06 21:41:24 2015	1438886484	4	1	5	0
Thu Aug 06 21:41:23 2015	1438886483	4	1	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:17 2015	1438886477	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:23 2015	1438886483	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:17 2015	1438886477	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	4	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	4	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	4	1	5	0
Thu Aug 06 21:41:23 2015	1438886483	4	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:25 2015	1438886485	4	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:24 2015	1438886484	4	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	4	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	4	1	5	0
Thu Aug 06 21:41:23 2015	1438886483	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	4	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:24 2015	1438886484	4	1	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	1	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	1	5	0
Thu Aug 06 21:41:25 2015	1438886485	4	1	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	1	5	0
Thu Aug 06 21:41:23 2015	1438886483	4	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:24 2015	1438886484	4	1	5	0
Thu Aug 06 21:41:24 2015	1438886484	4	1	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	1	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	4	1	5	0
Thu Aug 06 21:41:17 2015	1438886477	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	1	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:23 2015	1438886483	4	1	5	0
Thu Aug 06 21:41:26 2015	1438886486	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	4	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:17 2015	1438886477	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	4	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:24 2015	1438886484	4	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:24 2015	1438886484	4	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:24 2015	1438886484	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:08 2015	1438886468	5	0	5	0
Thu Aug 06 21:41:23 2015	1438886483	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	4	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	4	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	1	5	0
Thu Aug 06 21:41:22 2015	1438886482	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	4	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	1	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	4	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	0	5	0
Thu Aug 06 21:41:07 2015	1438886467	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	1	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:17 2015	1438886477	5	0	5	0
Thu Aug 06 21:41:20 2015	1438886480	4	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	1	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:22 2015	1438886482	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	4	2	5	0
Thu Aug 06 21:41:22 2015	1438886482	5	0	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	4	1	5	0
Thu Aug 06 21:41:12 2015	1438886472	4	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	4	1	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	0	5	0
Thu Aug 06 21:41:09 2015	1438886469	4	2	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	0	5	0
Thu Aug 06 21:41:26 2015	1438886486	4	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:23 2015	1438886483	4	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	1	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:17 2015	1438886477	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	1	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	1	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	4	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	1	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	4	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:24 2015	1438886484	4	1	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:17 2015	1438886477	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	1	5	0
Thu Aug 06 21:41:23 2015	1438886483	5	1	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	4	1	5	0
Thu Aug 06 21:41:15 2015	1438886475	4	2	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	1	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	0	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	1	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	4	1	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	0	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:18 2015	1438886478	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	1	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	0	5	0
Thu Aug 06 21:41:20 2015	1438886480	5	0	5	0
Thu Aug 06 21:41:24 2015	1438886484	5	0	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	4	1	5	0
Thu Aug 06 21:41:19 2015	1438886479	5	0	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:23 2015	1438886483	5	1	5	0
Thu Aug 06 21:41:20 2015	1438886480	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	1	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	1	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	0	5	0
Thu Aug 06 21:41:07 2015	1438886467	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	4	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	1	5	0
Thu Aug 06 21:41:21 2015	1438886481	4	1	5	0
Thu Aug 06 21:41:24 2015	1438886484	5	0	5	0
Thu Aug 06 21:41:15 2015	1438886475	5	1	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	4	1	5	0
Thu Aug 06 21:41:24 2015	1438886484	5	0	5	0
Thu Aug 06 21:41:23 2015	1438886483	5	0	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:16 2015	1438886476	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:21 2015	1438886481	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:13 2015	1438886473	5	1	5	0
Thu Aug 06 21:41:11 2015	1438886471	4	1	5	0
Thu Aug 06 21:41:09 2015	1438886469	5	1	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	1	5	0
Thu Aug 06 21:41:25 2015	1438886485	5	0	5	0
Thu Aug 06 21:41:12 2015	1438886472	5	0	5	0
Thu Aug 06 21:41:11 2015	1438886471	5	0	5	0
Thu Aug 06 21:41:10 2015	1438886470	5	1	5	0
Thu Aug 06 21:41:14 2015	1438886474	5	0	5	0
